scenario,min_method,max_method,min_el_plus_ul,max_el_plus_ul,abs_diff,rel_diff
761,Изотоническая регрессия,Бета-калибровка,662957374.1493025,688980875.5765795,26023501.42727697,0.03925365708567607
762,Изотоническая регрессия,Бета-калибровка,659525093.6409581,685347598.6974863,25822505.05652821,0.03915318053172643
763,Изотоническая регрессия,Бета-калибровка,661150611.8257735,686994520.2657129,25843908.43993938,0.03908929066642045
764,Изотоническая регрессия,Бета-калибровка,654035534.1075746,680247798.0815779,26212263.974003315,0.040077736769714975
765,Изотоническая регрессия,Бета-калибровка,663572952.9912741,688345450.9470651,24772497.955790997,0.03733198865945453
766,Изотоническая регрессия,Бета-калибровка,661580667.649606,686245684.5899805,24665016.940374494,0.037281949347162405
767,Изотоническая регрессия,Бета-калибровка,663004856.6238422,687628736.2728213,24623879.648979068,0.037139817910790206
768,Изотоническая регрессия,Бета-калибровка,662189872.2565515,687501145.4607712,25311273.2042197,0.03822358852751131
769,Изотоническая регрессия,Бета-калибровка,662529511.9058151,688144286.6832201,25614774.777405024,0.038662088732805626
770,Изотоническая регрессия,Бета-калибровка,664048437.9294801,688888836.3727285,24840398.44324839,0.037407509790552906
771,Изотоническая регрессия,Бета-калибровка,661056031.6584904,686176747.4419463,25120715.78345585,0.03800088733844806
772,Изотоническая регрессия,Бета-калибровка,661566223.7850122,686927437.3886316,25361213.603619337,0.03833510945967054
773,Изотоническая регрессия,Бета-калибровка,660800238.5985525,686332124.4111986,25531885.81264615,0.03863782777499451
774,Изотоническая регрессия,Бета-калибровка,660399446.3096967,685738644.5838532,25339198.27415657,0.038369502602934744
775,Изотоническая регрессия,Бета-калибровка,663795597.529243,689016772.213345,25221174.68410206,0.03799539312700995
776,Изотоническая регрессия,Бета-калибровка,662243671.0724308,687391531.4114237,25147860.338992834,0.03797372694897731
777,Изотоническая регрессия,Бета-калибровка,662977186.2112057,687968163.8736256,24990977.662419915,0.03769507938159806
778,Изотоническая регрессия,Бета-калибровка,660454991.3679574,686569353.0415213,26114361.673563957,0.03953995656763072
779,Изотоническая регрессия,Бета-калибровка,664190417.742578,689519298.689472,25328880.94689393,0.03813496893403046
780,Изотоническая регрессия,Бета-калибровка,659687133.8320363,685471828.4614277,25784694.62939143,0.03908624756649643
781,Изотоническая регрессия,Бета-калибровка,664223186.0012518,689793866.4371805,25570680.435928702,0.03849712111055471
782,Изотоническая регрессия,Бета-калибровка,663151713.3945246,688736512.3462636,25584798.951739073,0.03858061200019561
783,Изотоническая регрессия,Бета-калибровка,667168640.1898382,691476004.0636197,24307363.87378156,0.036433612747243445
784,Изотоническая регрессия,Бета-калибровка,665159685.0421963,690411058.8733923,25251373.83119607,0.0379628747788498
785,Изотоническая регрессия,Бета-калибровка,663263094.8780876,688231994.6519068,24968899.77381921,0.037645543626106115
786,Изотоническая регрессия,Бета-калибровка,659099973.5880339,685397095.8552785,26297122.267244577,0.03989853333491623
787,Изотоническая регрессия,Бета-калибровка,663237351.5777019,687596424.6046321,24359073.026930213,0.03672753497520173
788,Изотоническая регрессия,Бета-калибровка,663832090.6914239,689149780.2121779,25317689.52075398,0.03813869482324058
789,Изотоническая регрессия,Бета-калибровка,661057618.111022,685963008.4065299,24905390.295507908,0.03767506736655616
790,Изотоническая регрессия,Бета-калибровка,659976909.0918441,684936118.4329083,24959209.341064215,0.037818306969874343
791,Изотоническая регрессия,Бета-калибровка,663775136.5144334,688983711.8114376,25208575.297004223,0.03797758293475351
792,Изотоническая регрессия,Бета-калибровка,658433054.7393167,684188640.3508953,25755585.611578584,0.03911648333295721
793,Изотоническая регрессия,Бета-калибровка,663792525.631894,688352856.2161837,24560330.58428967,0.037000010750210824
794,Изотоническая регрессия,Бета-калибровка,659495974.6291292,684621022.0595677,25125047.43043852,0.03809734766700845
795,Изотоническая регрессия,Бета-калибровка,664444205.0008887,689374932.872187,24930727.871298313,0.03752117586948473
796,Изотоническая регрессия,Бета-калибровка,661574911.4302274,686854943.3469205,25280031.91669309,0.03821189630973368
797,Изотоническая регрессия,Бета-калибровка,660487363.6690106,685911806.528422,25424442.85941136,0.03849345840347111
798,Изотоническая регрессия,Бета-калибровка,661370833.8103815,686459438.2829639,25088604.47258234,0.037934246855184685
799,Изотоническая регрессия,Бета-калибровка,658392227.0143998,684720687.853236,26328460.838836193,0.03998902137442816
800,Изотоническая регрессия,Бета-калибровка,663329408.2940458,688861643.4947441,25532235.200698256,0.03849103459224309
801,Изотоническая регрессия,Бета-калибровка,662811925.3475844,687898757.460968,25086832.11338365,0.03784909588074761
802,Изотоническая регрессия,Бета-калибровка,661568723.8830392,687084041.5805888,25515317.69754958,0.038567901982713
803,Изотоническая регрессия,Бета-калибровка,664334955.2886745,689683333.7960305,25348378.507356048,0.03815602100350324
804,Изотоническая регрессия,Бета-калибровка,664932580.8360189,689772511.2185092,24839930.382490277,0.03735706611226519
805,Изотоническая регрессия,Бета-калибровка,659174066.9297469,684875407.2966815,25701340.366934657,0.03899021769264148
806,Изотоническая регрессия,Бета-калибровка,664477998.3174397,689605701.8996675,25127703.582227826,0.037815704426414465
807,Изотоническая регрессия,Бета-калибровка,659482472.6359788,684760414.9776471,25277942.34166825,0.03832996840785057
808,Изотоническая регрессия,Бета-калибровка,664857310.3507266,689555452.9279097,24698142.577183127,0.037148034913167045
809,Изотоническая регрессия,Бета-калибровка,658381697.450031,684301943.4155843,25920245.965553284,0.03936963324762008
810,Изотоническая регрессия,Бета-калибровка,662374824.9895246,687373859.9516251,24999034.962100506,0.03774152340783161
811,Изотоническая регрессия,Бета-калибровка,663083965.2505331,688161276.0839025,25077310.833369374,0.0378192086486278
812,Изотоническая регрессия,Бета-калибровка,662185200.7931128,688023099.3100038,25837898.516891003,0.03901914220665823
813,Изотоническая регрессия,Бета-калибровка,657868718.2903277,683809313.8141602,25940595.52383256,0.039431264631714216
814,Изотоническая регрессия,Бета-калибровка,660893951.940023,686368375.00319,25474423.063167095,0.0385454020094875
815,Изотоническая регрессия,Бета-калибровка,658541712.865474,683926109.954263,25384397.088788986,0.03854637693083304
816,Изотоническая регрессия,Бета-калибровка,658915407.6478267,684844553.1335539,25929145.48572719,0.039351250835502775
817,Изотоническая регрессия,Бета-калибровка,657123510.7696592,682176139.8423605,25052629.072701335,0.03812468837609891
818,Изотоническая регрессия,Бета-калибровка,658243623.5427227,683827388.388844,25583764.84612131,0.038866711246555385
819,Изотоническая регрессия,Бета-калибровка,662952792.9140315,688254975.4661448,25302182.552113295,0.03816588876697644
820,Изотоническая регрессия,Бета-калибровка,660398245.0220234,685145690.097245,24747445.07522154,0.03747351732346933
821,Изотоническая регрессия,Бета-калибровка,663407914.702767,689245824.1929812,25837909.49021423,0.03894724334392458
822,Изотоническая регрессия,Бета-калибровка,664539359.9447284,689901747.9410212,25362387.99629283,0.03816536615438744
823,Изотоническая регрессия,Бета-калибровка,663851791.0999529,689172448.6155586,25320657.515605688,0.038142033892310884
824,Изотоническая регрессия,Бета-калибровка,658315254.2811403,683840998.6661208,25525744.38498044,0.03877434742546526
825,Изотоническая регрессия,Бета-калибровка,663303778.4306616,688551133.4307734,25247355.00011182,0.03806303509961243
826,Изотоническая регрессия,Бета-калибровка,667565251.0201037,691863050.1931953,24297799.17309165,0.036397639235958255
827,Изотоническая регрессия,Бета-калибровка,661298183.0138569,686466039.6735067,25167856.65964985,0.03805825769087661
828,Изотоническая регрессия,Бета-калибровка,660883314.9503956,686909043.4495994,26025728.4992038,0.03938021721906723
829,Изотоническая регрессия,Бета-калибровка,660785946.8319913,686854814.5683382,26068867.73634684,0.039451304709685366
830,Изотоническая регрессия,Бета-калибровка,657867891.8457,683888098.5946627,26020206.74896264,0.039552328167226564
831,Изотоническая регрессия,Бета-калибровка,659178535.6182892,684252861.1958282,25074325.577538967,0.0380387470505544
832,Изотоническая регрессия,Бета-калибровка,660384090.2023566,686448874.2652614,26064784.062904835,0.03946912781456924
833,Изотоническая регрессия,Бета-калибровка,663998674.2318766,689312039.9078408,25313365.675964236,0.03812261478571039
834,Изотоническая регрессия,Бета-калибровка,660550803.5122011,686331527.1379714,25780723.62577033,0.03902913067199703
835,Изотоническая регрессия,Бета-калибровка,664727225.8946118,690170560.7613835,25443334.866771698,0.038276354383603314
836,Изотоническая регрессия,Бета-калибровка,659438442.0454202,685661275.9851518,26222833.939731598,0.039765400783118805
837,Изотоническая регрессия,Бета-калибровка,661262016.9105008,686481467.1140449,25219450.20354414,0.03813836203895784
838,Изотоническая регрессия,Бета-калибровка,667686079.5589468,692995876.2110056,25309796.65205872,0.037906731062564016
839,Изотоническая регрессия,Бета-калибровка,662468687.5266805,688074824.3644822,25606136.837801695,0.03865259946609994
840,Изотоническая регрессия,Бета-калибровка,659819913.1093819,685303112.8915606,25483199.78217864,0.038621446967385106
841,Изотоническая регрессия,Бета-калибровка,659778000.8369474,685024881.8467863,25246881.00983882,0.03826572116350109
842,Изотоническая регрессия,Бета-калибровка,661078380.0614047,685839128.2256942,24760748.164289474,0.03745508688695818
843,Изотоническая регрессия,Бета-калибровка,664609036.6462198,689834754.8949773,25225718.24875748,0.037955725633904466
844,Изотоническая регрессия,Бета-калибровка,662638224.4878105,687554432.3871802,24916207.899369717,0.037601525204237686
845,Изотоническая регрессия,Бета-калибровка,664195907.5278695,689657719.1481862,25461811.620316744,0.03833479148506854
846,Изотоническая регрессия,Бета-калибровка,664593567.7741616,690162764.4324844,25569196.65832281,0.03847343383710206
847,Изотоническая регрессия,Бета-калибровка,661658119.6802537,686668831.2646557,25010711.584401965,0.0378000523842863
848,Изотоническая регрессия,Бета-калибровка,657850822.4707599,683122559.8267646,25271737.356004715,0.0384156050167863
849,Изотоническая регрессия,Бета-калибровка,666129178.9063996,690725602.172103,24596423.26570344,0.03692440452178357
850,Изотоническая регрессия,Бета-калибровка,662025583.9815631,687613811.903942,25588227.922378898,0.0386514185274923
851,Изотоническая регрессия,Бета-калибровка,659122077.8033178,684459075.0008738,25336997.19755602,0.038440522705592915
852,Изотоническая регрессия,Бета-калибровка,662492280.3986087,687373920.5805211,24881640.181912422,0.037557630357506394
853,Изотоническая регрессия,Бета-калибровка,660576027.9601144,686224119.717123,25648091.75700867,0.03882685818347212
854,Изотоническая регрессия,Бета-калибровка,659679617.7283039,684517930.1462176,24838312.417913675,0.037652084057785154
855,Изотоническая регрессия,Бета-калибровка,660679402.4958972,686360028.1144081,25680625.61851096,0.03887002609964133
856,Изотоническая регрессия,Бета-калибровка,660138343.997541,685464659.0976119,25326315.100070953,0.03836516289404528
857,Изотоническая регрессия,Бета-калибровка,664761705.6324286,689525028.9902203,24763323.357791662,0.03725142881723729
858,Изотоническая регрессия,Бета-калибровка,661690551.9247257,687248404.6832091,25557852.75848341,0.03862508340815918
859,Изотоническая регрессия,Бета-калибровка,659330738.7644845,684715530.5476356,25384791.78315103,0.038500846829497774
860,Изотоническая регрессия,Бета-калибровка,659830054.9225237,685116522.6076562,25286467.685132504,0.038322697634774465
861,Изотоническая регрессия,Бета-калибровка,658197835.3508523,683821463.8811985,25623628.530346274,0.03892997994544847
862,Изотоническая регрессия,Бета-калибровка,661366855.6060059,687239554.3031324,25872698.697126508,0.039120041286948876
863,Изотоническая регрессия,Бета-калибровка,658332646.1082151,683997807.2887075,25665161.1804924,0.0389850956537155
864,Изотоническая регрессия,Бета-калибровка,661878414.6574843,687505528.9345776,25627114.27709329,0.03871876421646878
865,Изотоническая регрессия,Бета-калибровка,661907384.0417325,687463160.9713039,25555776.92957139,0.03860929420899182
866,Изотоническая регрессия,Бета-калибровка,664235373.0014517,689528320.3786036,25292947.377151847,0.038078290324801124
867,Изотоническая регрессия,Бета-калибровка,666736213.1231071,691666398.9321694,24930185.80906236,0.03739137805682563
868,Изотоническая регрессия,Бета-калибровка,660093425.3366845,685535527.9749434,25442102.638258934,0.038543184436781876
869,Изотоническая регрессия,Бета-калибровка,658518043.3953669,684008909.3534536,25490865.95808673,0.03870944192607688
870,Изотоническая регрессия,Бета-калибровка,661326543.9639114,687157330.0652812,25830786.10136974,0.039059049326136415
871,Изотоническая регрессия,Бета-калибровка,660124792.3414491,684546886.1088305,24422093.76738131,0.036996177163346106
872,Изотоническая регрессия,Бета-калибровка,663655446.0268555,689245012.58143,25589566.55457449,0.038558512113134956
873,Изотоническая регрессия,Бета-калибровка,658818293.1659433,684954567.0774508,26136273.911507487,0.03967144534786662
874,Изотоническая регрессия,Бета-калибровка,669890899.843933,694362350.7730292,24471450.929096222,0.03653050210832455
875,Изотоническая регрессия,Бета-калибровка,661215635.0965728,687054277.1358969,25838642.039324164,0.03907748194059317
876,Изотоническая регрессия,Бета-калибровка,663130657.0331159,687572895.6831412,24442238.650025368,0.03685885788990865
877,Изотоническая регрессия,Бета-калибровка,665306130.3058504,690152644.2707131,24846513.964862704,0.03734598680676581
878,Изотоническая регрессия,Бета-калибровка,659881913.1378183,684972760.3962429,25090847.25842452,0.03802323833837861
879,Изотоническая регрессия,Бета-калибровка,657922851.5209191,683067434.6446215,25144583.123702407,0.03821813312241051
880,Изотоническая регрессия,Бета-калибровка,660935318.9009134,686564389.4599603,25629070.559046984,0.03877697230897909
881,Изотоническая регрессия,Бета-калибровка,664109417.8310643,689628724.9985322,25519307.167467833,0.03842635939543236
882,Изотоническая регрессия,Бета-калибровка,659603068.2047274,684943185.5539421,25340117.349214673,0.03841722176669684
883,Изотоническая регрессия,Бета-калибровка,663160057.4837476,688446742.0035574,25286684.519809842,0.038130590397371086
884,Изотоническая регрессия,Бета-калибровка,659435402.6584494,685270023.7370223,25834621.07857287,0.0391768791521097
885,Изотоническая регрессия,Бета-калибровка,661446036.3398657,687036053.6286225,25590017.288756847,0.038687989469798754
886,Изотоническая регрессия,Бета-калибровка,661477965.8078485,686839166.8619177,25361201.05406928,0.03834020536586764
887,Изотоническая регрессия,Бета-калибровка,659924010.52678,685365397.1105669,25441386.583786845,0.03855199413562544
888,Изотоническая регрессия,Бета-калибровка,661452540.3265971,686558178.7309358,25105638.404338717,0.03795531330478015
889,Изотоническая регрессия,Бета-калибровка,663972821.2257316,689207146.5086746,25234325.28294301,0.03800505755093862
890,Изотоническая регрессия,Бета-калибровка,661738781.3307952,686873968.0690641,25135186.73826897,0.03798354796090483
891,Изотоническая регрессия,Бета-калибровка,660598798.3200662,685610752.3565924,25011954.036526203,0.037862548494082604
892,Изотоническая регрессия,Бета-калибровка,662428985.5899851,687460337.754466,25031352.164480925,0.03778722354998857
893,Изотоническая регрессия,Бета-калибровка,665393802.2489178,690282005.1121559,24888202.863238096,0.03740371908953796
894,Изотоническая регрессия,Бета-калибровка,658501707.0130242,683875532.7542715,25373825.741247296,0.038532665095650905
895,Изотоническая регрессия,Бета-калибровка,659492700.1543877,685689959.4311965,26197259.27680874,0.03972334988799109
896,Изотоническая регрессия,Бета-калибровка,658009636.4879159,683459176.3997024,25449539.911786556,0.0386765459053485
897,Изотоническая регрессия,Бета-калибровка,663632292.7538471,688722245.0220672,25089952.268220067,0.037807009306472024
898,Изотоническая регрессия,Бета-калибровка,661887832.8951236,687325651.5568774,25437818.661753774,0.038432219777311434
899,Изотоническая регрессия,Бета-калибровка,658994130.1211611,684796379.095003,25802248.973841906,0.03915398907892847
900,Изотоническая регрессия,Бета-калибровка,660616549.5298748,686404859.1131477,25788309.583272934,0.039036729554573046
901,Изотоническая регрессия,Бета-калибровка,666349253.7715654,690900038.941117,24550785.16955161,0.03684371976196133
902,Изотоническая регрессия,Бета-калибровка,665589453.0343628,690865040.1798048,25275587.14544201,0.037974741081327035
903,Изотоническая регрессия,Бета-калибровка,667505791.6375794,691974537.9265022,24468746.288922787,0.036656979752780976
904,Изотоническая регрессия,Бета-калибровка,665260418.381305,690281471.1264405,25021052.745135546,0.03761091454383555
905,Изотоническая регрессия,Бета-калибровка,662226565.909904,687756355.2149758,25529789.30507183,0.038551442390405644
906,Изотоническая регрессия,Бета-калибровка,658614456.8672423,684800349.05374,26185892.18649769,0.039759060727353586
907,Изотоническая регрессия,Бета-калибровка,665811275.9392791,691094633.3913386,25283357.452059507,0.037973759781090445
908,Изотоническая регрессия,Бета-калибровка,661727667.0320911,687202886.5167828,25475219.48469162,0.03849804194971974
909,Изотоническая регрессия,Бета-калибровка,662048223.9780412,687566564.1617738,25518340.18373263,0.03854453385646273
910,Изотоническая регрессия,Бета-калибровка,664126889.3225402,689423544.1793175,25296654.85677731,0.038090092817325644
911,Изотоническая регрессия,Бета-калибровка,659765608.4137468,684730932.52801,24965324.114263177,0.03783968699776046
912,Изотоническая регрессия,Бета-калибровка,660404090.9134662,685615102.0762961,25211011.162829876,0.03817512869727713
913,Изотоническая регрессия,Бета-калибровка,660549522.5547614,686090149.0725801,25540626.51781869,0.03866572549933423
914,Изотоническая регрессия,Бета-калибровка,658736906.2045681,684079398.3650656,25342492.160497427,0.03847134101915252
915,Изотоническая регрессия,Бета-калибровка,662093976.2412226,688301724.8469667,26207748.605744123,0.03958312497347926
916,Изотоническая регрессия,Бета-калибровка,664427129.2125771,689637689.6015654,25210560.388988256,0.0379433037583304
917,Изотоническая регрессия,Бета-калибровка,664808732.2073846,689384111.7998242,24575379.59243965,0.03696609024800453
918,Изотоническая регрессия,Бета-калибровка,661387294.5022253,686924330.1626304,25537035.66040516,0.038611318772951174
919,Изотоническая регрессия,Бета-калибровка,665835450.228229,690328691.1429422,24493240.914713144,0.03678572672319801
920,Изотоническая регрессия,Бета-калибровка,663178861.5634115,688390308.3367383,25211446.773326874,0.03801605906722077
921,Изотоническая регрессия,Бета-калибровка,657153446.9104979,683622957.2143977,26469510.303899765,0.04027904050163922
922,Изотоническая регрессия,Бета-калибровка,662741235.3165187,687712931.0530865,24971695.736567855,0.037679405484165505
923,Изотоническая регрессия,Бета-калибровка,663715858.1372185,689531790.8277888,25815932.690570354,0.038896061279935695
924,Изотоническая регрессия,Бета-калибровка,659345429.5907153,685179507.0132462,25834077.42253089,0.03918140061813614
925,Изотоническая регрессия,Бета-калибровка,661236599.824296,686230443.9830471,24993844.15875113,0.03779863995034834
926,Изотоническая регрессия,Бета-калибровка,664588558.0675313,689601320.2011274,25012762.133596063,0.03763646218395235
927,Изотоническая регрессия,Бета-калибровка,663422102.6682323,688663906.5569257,25241803.888693333,0.03804787900067356
928,Изотоническая регрессия,Бета-калибровка,664085776.360786,688870571.857851,24784795.497065067,0.037321677980947945
929,Изотоническая регрессия,Бета-калибровка,662117950.2566326,686873077.0369546,24755126.780322075,0.037387789850323726
930,Изотоническая регрессия,Бета-калибровка,662294012.6876898,687802217.9800193,25508205.29232955,0.038514926609125415
931,Изотоническая регрессия,Бета-калибровка,659164996.743465,683769500.1237254,24604503.380260468,0.03732677478600414
932,Изотоническая регрессия,Бета-калибровка,662294040.8778075,687881927.1428554,25587886.265047908,0.03863523553848319
933,Изотоническая регрессия,Бета-калибровка,661652755.5265214,686794630.8708494,25141875.344327927,0.037998595387577355
934,Изотоническая регрессия,Бета-калибровка,658918479.6469305,684627320.0443361,25708840.397405624,0.039016723906698206
935,Изотоническая регрессия,Бета-калибровка,664715005.3258381,689995676.3580434,25280671.032205343,0.038032345937208015
936,Изотоническая регрессия,Бета-калибровка,662193639.0447913,687528843.9954631,25335204.950671792,0.03825951120161409
937,Изотоническая регрессия,Бета-калибровка,661241179.7817793,686385517.6888006,25144337.907021284,0.03802597097071198
938,Изотоническая регрессия,Бета-калибровка,658475137.8403382,684027721.7013412,25552583.861002922,0.038805692717283284
939,Изотоническая регрессия,Бета-калибровка,665669679.2782419,690515166.3117396,24845487.03349769,0.03732404795789501
940,Изотоническая регрессия,Бета-калибровка,656392767.4307097,681792748.6694665,25399981.238756776,0.03869631491854921
941,Изотоническая регрессия,Бета-калибровка,663969199.7392123,689386028.3981266,25416828.658914328,0.03828013207374275
942,Изотоническая регрессия,Бета-калибровка,657771765.8779655,683639014.6910903,25867248.813124895,0.03932556876867222
943,Изотоническая регрессия,Бета-калибровка,660318088.6164328,686116847.9742885,25798759.357855678,0.03907019935181834
944,Изотоническая регрессия,Бета-калибровка,660601101.1828407,686483661.9844464,25882560.8016057,0.039180317373467326
945,Изотоническая регрессия,Бета-калибровка,657893779.4170674,684144073.116236,26250293.699168563,0.039900504489384085
946,Изотоническая регрессия,Бета-калибровка,666263629.880002,691051449.4770644,24787819.59706235,0.03720422140035887
947,Изотоническая регрессия,Бета-калибровка,662817749.3799412,688584901.468352,25767152.088410735,0.03887516909816556
948,Изотоническая регрессия,Бета-калибровка,663356791.1211329,688858739.7563035,25501948.6351707,0.038443789189329176
949,Изотоническая регрессия,Бета-калибровка,659985902.5908039,685387717.0794888,25401814.488684893,0.038488419811648925
950,Изотоническая регрессия,Бета-калибровка,663054259.9879668,688773425.5376197,25719165.549652934,0.03878893041139603
951,Изотоническая регрессия,Бета-калибровка,656962485.0935996,683473183.255238,26510698.1616385,0.04035344294866614
952,Изотоническая регрессия,Бета-калибровка,658079443.9841061,683264886.860852,25185442.87674594,0.03827112836752612
953,Изотоническая регрессия,Бета-калибровка,660878360.8626821,686504457.6078995,25626096.745217443,0.03877581452624087
954,Изотоническая регрессия,Бета-калибровка,663752671.26528,688952126.8912594,25199455.625979424,0.03796512875487628
955,Изотоническая регрессия,Бета-калибровка,661803054.0639588,687139743.0158291,25336688.951870322,0.03828433367946003
956,Изотоническая регрессия,Бета-калибровка,656887052.3696824,682636430.4562495,25749378.086567044,0.039199095177287535
957,Изотоническая регрессия,Бета-калибровка,663075356.90032,687920725.3929431,24845368.49262309,0.03746990177521872
958,Изотоническая регрессия,Бета-калибровка,660443571.254431,686485506.3179188,26041935.06348777,0.03943097669044507
959,Изотоническая регрессия,Бета-калибровка,663918983.4032662,689182107.5041964,25263124.100930214,0.03805151642363165
960,Изотоническая регрессия,Бета-калибровка,661400357.0241214,686874939.856059,25474582.83193755,0.03851613105647067
961,Изотоническая регрессия,Бета-калибровка,664788083.7462908,690369452.2843337,25581368.538042903,0.038480485982666554
962,Изотоническая регрессия,Бета-калибровка,664008056.3634126,689786172.7799047,25778116.416492105,0.03882199345241634
963,Изотоническая регрессия,Бета-калибровка,658893129.8818822,685094126.2145131,26200996.332630873,0.03976516849906729
964,Изотоническая регрессия,Бета-калибровка,664817644.7296029,690106115.662559,25288470.9329561,0.03803820661715668
965,Изотоническая регрессия,Бета-калибровка,655376493.7649685,681696005.705061,26319511.940092444,0.040159377381531726
966,Изотоническая регрессия,Бета-калибровка,661132723.3074591,687405779.9650099,26273056.65755081,0.03973945885799477
967,Изотоническая регрессия,Бета-калибровка,660897889.581059,686473746.5724298,25575856.991370797,0.03869865132658125
968,Изотоническая регрессия,Бета-калибровка,662105347.3694471,688177297.2469332,26071949.87748611,0.03937734377326855
969,Изотоническая регрессия,Бета-калибровка,657579572.5928527,683218544.7085385,25638972.11568582,0.038989915721668045
970,Изотоническая регрессия,Бета-калибровка,661887476.2352669,687204040.461982,25316564.226715088,0.03824904554881826
971,Изотоническая регрессия,Бета-калибровка,665549786.1394717,690593206.7908344,25043420.651362777,0.037628170232954915
972,Изотоническая регрессия,Бета-калибровка,659752860.928599,685030304.2617316,25277443.333132625,0.038313503176863446
973,Изотоническая регрессия,Бета-калибровка,663770649.7030725,689059651.7984911,25289002.095418572,0.03809900619548516
974,Изотоническая регрессия,Бета-калибровка,664389766.3099306,689911039.3230754,25521273.01314485,0.03841310373411058
975,Изотоническая регрессия,Бета-калибровка,656434926.5628083,681891924.4776716,25456997.914863348,0.03878068774944686
976,Изотоническая регрессия,Бета-калибровка,661750357.1281924,687117868.021421,25367510.89322853,0.03833395875042105
977,Изотоническая регрессия,Бета-калибровка,659535721.013829,684856099.3229928,25320378.30916381,0.03839121597574985
978,Изотоническая регрессия,Бета-калибровка,659973615.5204489,685909324.6167634,25935709.09631443,0.03929809993367959
979,Изотоническая регрессия,Бета-калибровка,662541814.7506659,688180546.3183091,25638731.567643166,0.03869752972088528
980,Изотоническая регрессия,Бета-калибровка,658454124.8111455,683704502.1480772,25250377.336931705,0.038347967436871765
981,Изотоническая регрессия,Бета-калибровка,658806120.4519072,683975089.9012039,25168969.449296713,0.03820390956907336
982,Изотоническая регрессия,Бета-калибровка,661922020.9039168,687185904.7841544,25263883.88023758,0.038167462453866347
983,Изотоническая регрессия,Бета-калибровка,658617835.4715066,683988270.9305148,25370435.459008217,0.038520723388617985
984,Изотоническая регрессия,Бета-калибровка,665289315.9196409,690861147.9594228,25571832.039781928,0.038437160236721286
985,Изотоническая регрессия,Бета-калибровка,660528866.0084168,685713112.2428677,25184246.234450936,0.03812739689430927
986,Изотоническая регрессия,Бета-калибровка,661502621.9215565,686755377.4309418,25252755.509385347,0.038174838122379984
987,Изотоническая регрессия,Бета-калибровка,663107312.7712903,687861525.7787243,24754213.00743401,0.03733062889018672
988,Изотоническая регрессия,Бета-калибровка,661366886.716284,686499019.0843997,25132132.368115664,0.03800028830124504
989,Изотоническая регрессия,Бета-калибровка,661844359.3802692,686862198.6048245,25017839.224555373,0.037800184998148675
990,Изотоническая регрессия,Бета-калибровка,662603648.4405956,687877267.1555804,25273618.714984775,0.03814289096425135
991,Изотоническая регрессия,Бета-калибровка,661054466.552425,686924626.1388214,25870159.586396337,0.03913468692120954
992,Изотоническая регрессия,Бета-калибровка,655344944.4172611,681564306.7410395,26219362.32377839,0.0400084910200885
993,Изотоническая регрессия,Бета-калибровка,661291543.5829167,686392793.5358462,25101249.952929497,0.03795791764843905
994,Изотоническая регрессия,Бета-калибровка,663166785.6651367,687555234.5493717,24388448.884235024,0.036775739393784826
995,Изотоническая регрессия,Бета-калибровка,663478603.2766609,688207670.997456,24729067.720795035,0.037271839059568546
996,Изотоническая регрессия,Бета-калибровка,658008926.2875636,682985333.6752002,24976407.38763666,0.03795755101462173
997,Изотоническая регрессия,Бета-калибровка,656926069.1795547,683243133.2771549,26317064.09760022,0.040060922122436116
998,Изотоническая регрессия,Бета-калибровка,660030507.5653147,685676003.6517115,25645496.086396813,0.03885501623401705
999,Изотоническая регрессия,Бета-калибровка,658291639.9165907,684003432.047225,25711792.130634308,0.03905836041589734
