scenario,method,p_value_intime,p_value_oot,p_value_grade_intime,p_value_grade_oot,oot_mean_pd,expected_loss,unexpected_loss_capital,el_plus_ul,rwa
836,Монотонный сплайн,0.621595529763749,0.016261498208809583,0.0067942735563421034,0.0006970984987697442,0.037032291021738696,104001486.10545094,480367763.67636764,584369249.7818186,6004597045.954596
836,Французский сплайн,0.6216030999545998,0.01625761013667751,0.011880215939000419,0.012657871186226174,0.037028911541919785,103991995.17432755,479300935.29455304,583292930.4688807,5991261691.181913
837,Бета-калибровка,0.8919133489206877,0.12736354703893843,0.014486990678096168,0.07734920691054722,0.03666479279854204,102969404.09542549,467742307.61183184,570711711.7072573,5846778845.147898
837,Изотоническая регрессия,0.8919143688061625,0.13508414337269942,0.07850782742616304,0.06953109975237814,0.0365754536455149,102718504.01806405,471607637.43638194,574326141.4544461,5895095467.954775
837,Логит-калибровка,0.8919515343678281,0.12730285039591965,0.010000726411102882,0.12343110392485362,0.036620484152590276,102844967.69413455,474404892.7396383,577249860.4337729,5930061159.245478
837,Монотонный сплайн,0.8919158571705387,0.12730446805886259,0.0023725454496166844,0.004216671040760805,0.03663222143354716,102877930.67397386,478764500.54952884,581642431.2235026,5984556256.86911
837,Французский сплайн,0.8919192866268659,0.12730484043996826,0.12754087753453142,0.05389640951398815,0.03663283669930287,102879658.58632216,477710709.1285667,580590367.7148888,5971383864.107083
838,Бета-калибровка,0.9321536326935915,0.0025957462677834104,0.22865220300989458,0.004136237209472264,0.03761570274027818,105639939.57579724,472456017.0503481,578095956.6261454,5905700213.129352
838,Изотоническая регрессия,0.9457140498999057,0.0034478680171519316,0.13347179206278723,0.0031192369712155573,0.0374599082079189,105202406.21111943,476544835.13612735,581747241.3472468,5956810439.2015915
838,Логит-калибровка,0.9457164109556049,0.0028535169224736443,0.07083619285136955,0.0075129514232496735,0.037557836694212796,105477428.57202724,478917679.90652466,584395108.4785519,5986470998.831558
838,Монотонный сплайн,0.9321558726580478,0.002861558893523179,0.0026965752386919647,3.0098811720133426e-05,0.03760373640629634,105606333.32344264,483592780.770203,589199114.0936456,6044909759.627537
838,Французский сплайн,0.9321590923859062,0.002859901613544728,0.21887197639244999,0.0011063030338953873,0.03759788945924349,105589912.75733945,482471025.22524875,588060937.9825882,6030887815.315609
839,Бета-калибровка,0.5629366481294162,0.024101474793948682,0.05571250287601198,0.0060145940308609985,0.03664699369748539,102919417.10001796,470884224.92743295,573803642.0274509,5886052811.592913
839,Изотоническая регрессия,0.5403717104254034,0.030349461477996602,0.015963615519254633,0.01949927735767088,0.03647918089194315,102448131.61693314,474951712.28546965,577399843.9024028,5936896403.568371
839,Логит-калибровка,0.5403704235352751,0.026031216158148275,0.038304953963777116,0.010696005165452892,0.03656153010617131,102679401.15017152,477365083.1820407,580044484.3322122,5967063539.775509
839,Монотонный сплайн,0.5629001126782145,0.024100191825423445,0.0024557442907344063,6.814359041829401e-05,0.03664230256276175,102906242.5172601,482085697.7887472,584991940.3060073,6026071222.359339
839,Французский сплайн,0.5629156145535714,0.02608680907936505,0.055015692660501686,0.001824652000092403,0.03662802018704573,102866131.89329925,480953677.89448774,583819809.787787,6011920973.681097
840,Бета-калибровка,0.7855350681048485,0.09610624119426284,0.46651302639554615,0.05736410669325753,0.03610651249444099,101401529.6893881,468310255.471967,569711785.161355,5853878193.399588
840,Изотоническая регрессия,0.7723568482650622,0.09597931940782997,0.10253454540766019,0.05112863746236096,0.03604168901495695,101219479.4296051,472421617.9246386,573641097.3542438,5905270224.057982
840,Логит-калибровка,0.7855335832995343,0.09598122550712293,0.3172879355524525,0.09256023447003454,0.036053113848933706,101251564.9333454,474856581.20282865,576108146.1361741,5935707265.035357
840,Монотонный сплайн,0.7724037920381946,0.09602148219598479,0.03181568035210672,0.001236589787794243,0.036080511165823295,101328507.55809814,479384968.91808856,580713476.4761866,5992312111.476107
840,Французский сплайн,0.7724334799197392,0.09601107011021368,0.18079222447430154,0.020858642055796045,0.03607584582089999,101315405.40341553,478292403.2629795,579607808.6663951,5978655040.787245
841,Бета-калибровка,0.6576908085849937,0.01108917976374538,0.011081799136496219,0.010895854002092783,0.036716629662211224,103114982.74335401,470332361.48038256,573447344.2237365,5879154518.504782
841,Изотоническая регрессия,0.6823753021953725,0.013103859016915992,0.023524173178031158,0.024868812015088566,0.03657091092697752,102705746.24732366,474150163.7541563,576855910.00148,5926877046.926953
841,Логит-калибровка,0.6576738115543809,0.012074203476347816,0.007838808080575263,0.038260348655153785,0.03666423101855285,102967826.39250381,476817239.2669736,579785065.6594774,5960215490.83717
841,Монотонный сплайн,0.6576736074705904,0.01107884945247891,0.004782923597303448,0.0003633947799514638,0.03669483240572923,103053767.32824999,481183022.91800606,584236790.2462561,6014787786.475075
841,Французский сплайн,0.6576733605788129,0.011077672686946103,0.08203841822301142,0.008425684128062378,0.0366903788709943,103041260.0213004,480138642.0193891,583179902.0406895,6001733025.242364
842,Бета-калибровка,0.8918790338316237,0.08741232717760529,0.2708363996757401,0.02063917899926187,0.03693031269000687,103715090.1586153,469546667.17810786,573261757.3367233,5869333339.726349
842,Изотоническая регрессия,0.9053395785054128,0.08742025437346723,0.08866353159476041,0.0626922033838659,0.036933857338983245,103725044.95080054,473667299.91146976,577392344.8622704,5920841248.893372
842,Логит-калибровка,0.9053290473155109,0.08737634020569612,0.3167169337064014,0.016464822964225967,0.03689385745797509,103612709.28497726,476082411.4457167,579695120.7306939,5951030143.071459
842,Монотонный сплайн,0.8918700971435303,0.08740589983227842,0.003338166601549326,0.00013820855160218685,0.036927141356870405,103706183.78663483,480696067.2226336,584402251.0092685,6008700840.28292
842,Французский сплайн,0.8918742159373789,0.08739764405886588,0.1524330062380038,0.006135473349843747,0.03692251136603207,103693180.92036445,479578601.36700416,583271782.2873685,5994732517.087552
843,Бета-калибровка,0.9188130346665234,0.04353937697706019,0.01469118289765326,0.0017333258933136448,0.03721878794730421,104525244.07120915,471126452.71482277,575651696.786032,5889080658.935284
843,Изотоническая регрессия,0.9188166736091713,0.04353086614022626,0.1563652948177169,0.00309972804027043,0.037215413998011086,104515768.67201433,475461009.9183872,579976778.5904016,5943262623.979839
843,Логит-калибровка,0.9053661296271927,0.04345770709374435,0.0076927297909561935,0.0017333258933136448,0.03715643123316683,104350121.47522573,477646677.906834,581996799.3820598,5970583473.835425
843,Монотонный сплайн,0.9322961379418744,0.04046615288022766,0.00880296789356987,1.4478736988742856e-05,0.03724360747419768,104594947.23053676,482772532.3324834,587367479.5630202,6034656654.156042
843,Французский сплайн,0.9188129949071853,0.040458880820213636,0.44412728107622607,0.00069111829073559,0.03722515074257412,104543113.34544516,481524644.7015488,586067758.046994,6019058058.76936
844,Бета-калибровка,0.9053158431947179,0.046249946070409026,0.028496462019771625,0.01508821244790348,0.03696399592109379,103809686.1447998,470638824.7674678,574448510.9122677,5882985309.593348
844,Изотоническая регрессия,0.8919062006459668,0.04961606018539307,0.004459476333694745,0.02753995251730415,0.03688695116298906,103593313.64613846,474567987.76708394,578161301.4132224,5932099847.088549
844,Логит-калибровка,0.9053186480655483,0.04963980929428321,0.0316926057968364,0.018691042249755603,0.03691010997997102,103658352.86775063,477126094.2719713,580784447.1397219,5964076178.399641
844,Монотонный сплайн,0.8919009046212459,0.04964671104265077,0.004457381999311731,0.0008962620443546955,0.03691431435276154,103670160.42829551,481609053.65630436,585279214.0845999,6020113170.703804
844,Французский сплайн,0.8918965904587662,0.04965251015852583,0.008892336068632265,0.00934737847261678,0.036917521116126874,103679166.3025307,480532174.61904824,584211340.921579,6006652182.738102
845,Бета-калибровка,0.6585698809274526,0.03973506146966705,0.07038467625139919,0.0032699886363158947,0.03696561796583416,103814241.49524866,471427061.5225245,575241303.0177732,5892838269.031555
845,Изотоническая регрессия,0.6585427015838741,0.04927219842531537,0.03965654658746784,0.008658051040891554,0.036793895683619425,103331976.6378768,475091530.33539474,578423506.9732715,5938644129.192434
845,Логит-калибровка,0.6463687168032917,0.0427270859920222,0.048654235394005055,0.007672497852823596,0.036916288239042395,103675703.89052668,477856181.9275266,581531885.8180532,5973202274.094082
845,Монотонный сплайн,0.6585344138798858,0.03972135442959482,0.003886459930475027,8.658888464905042e-05,0.036934161108242075,103725898.05638707,482157647.9789953,585883546.0353823,6026970599.73744
845,Французский сплайн,0.658535776394705,0.04276421466480419,0.04937877451591694,0.001268616198896638,0.03693294073463213,103722470.75914088,481127204.03209835,584849674.7912391,6014090050.40123
846,Бета-калибровка,0.8106522195498984,0.1024020568618296,0.15966904009706925,0.00973694288440062,0.037530592048450044,105400914.70886709,472216689.28372073,577617603.9925877,5902708616.046509
846,Изотоническая регрессия,0.8106329775256251,0.10886538323773379,0.04426973067723896,0.02753995251730415,0.03746180793877641,105207741.41525966,476437818.77754253,581645560.1928022,5955472734.71928
846,Логит-калибровка,0.8106795277167073,0.10885644493746396,0.10940088084667167,0.020899170076753702,0.03745957616580508,105201473.70404696,478673416.678675,583874890.382722,5983417708.4834385
846,Монотонный сплайн,0.8240378163729094,0.09615207786642017,0.003036750322399888,0.00026672825662376714,0.037553492722812054,105465228.96274534,483467137.3498851,588932366.3126304,6043339216.873563
846,Французский сплайн,0.8240012265260928,0.0961471626143155,0.14719299410984646,0.010449951297904943,0.037537253882443576,105419623.80345455,482320874.8180492,587740498.6215037,6029010935.225615
847,Бета-калибровка,0.7214023663340655,0.12664862791816453,0.27584795299191806,0.051934986737154534,0.03652161113792783,102567292.71975654,468243451.2156037,570810743.9353602,5853043140.195045
847,Изотоническая регрессия,0.7342293419722916,0.12660069996657336,0.11027001779313508,0.07597159934566852,0.0364995569023709,102505355.60461845,472420340.73841125,574925696.3430297,5905254259.230141
847,Логит-калибровка,0.7214397943048705,0.13447420859533898,0.18949149443093244,0.08235694489254321,0.03647250379045065,102429379.64510159,474810672.26042426,577240051.9055259,5935133403.255303
847,Монотонный сплайн,0.7214306072861563,0.12662404466022176,0.0014471410591085669,0.0011105215324865912,0.03651236204926372,102541317.57915223,479409319.60318196,581950637.1823342,5992616495.039774
847,Французский сплайн,0.7214245732948461,0.1266130214811172,0.17817969673710393,0.018818266709858165,0.03650713803339723,102526646.45299278,478305237.9684029,580831884.4213958,5978815474.605037
848,Бета-калибровка,1.0,0.03371852935876662,0.12830480634784025,0.02049920621107273,0.036845688652423915,103477432.01146734,469501573.58030754,572979005.591775,5868769669.753843
848,Изотоническая регрессия,0.9864036218377059,0.03371948956888572,0.045076287032145376,0.021441510901756163,0.03684617752706493,103478804.96700913,473786022.82272553,577264827.7897346,5922325285.284069
848,Логит-калибровка,1.0,0.03367329184950961,0.08799305067751041,0.02038140135385888,0.03681288162918502,103385296.76740324,476040035.2996034,579425332.0670066,5950500441.245043
848,Монотонный сплайн,1.0,0.03125525859083986,0.010107575425162229,9.260203981474489e-05,0.03687491174111386,103559502.13374418,480853042.60143065,584412544.7351748,6010663032.517883
848,Французский сплайн,1.0,0.0312510310133892,0.13890106649131356,0.0054927305409856065,0.03686255596637263,103524802.1759609,479688506.4067739,583213308.5827348,5996106330.084675
849,Бета-калибровка,0.3953678324186062,0.013226468650183596,0.008246919012727458,0.011736916850958155,0.037665247610400146,105779081.3890478,473660914.0014551,579439995.3905029,5920761425.018188
849,Изотоническая регрессия,0.3861105520785446,0.014320936854491362,0.0005987679296418897,0.030997855012325666,0.0375396987342606,105426489.92529745,477477028.7553837,582903518.6806812,5968462859.442296
849,Логит-калибровка,0.39539527927354057,0.014353404044494807,0.011166740222330456,0.02063917899926187,0.037599526775357384,105594510.99591368,480105227.6506109,585699738.6465247,6001315345.632637
849,Монотонный сплайн,0.3953794763549809,0.013212837539832534,0.0005518532466105781,0.0007967163447728965,0.03764938140311284,105734522.73250207,484592344.62717414,590326867.3596762,6057404307.839677
849,Французский сплайн,0.3953750940788304,0.013208218798854384,0.0013072861829532866,0.010309406232418987,0.03764233455733574,105714732.37082168,483518034.51306057,589232766.8838823,6043975431.413257
850,Бета-калибровка,0.771438356382077,0.03500198504728376,0.22692614363678848,0.0001644630545853715,0.037376709117753065,104968749.88629773,469986244.9368702,574954994.8231678,5874828061.710876
850,Изотоническая регрессия,0.7453242719874502,0.03765155507236583,0.04195115180269604,0.00021284341454071907,0.037315608069290365,104797153.70179507,474026499.8738948,578823653.57569,5925331248.423685
850,Логит-калибровка,0.7714534755366707,0.03769135916142402,0.15613312612229086,0.0006997312175930562,0.03734432831308979,104877811.63448139,476507333.46770823,581385145.1021895,5956341668.346352
850,Монотонный сплайн,0.7714287765556652,0.03769054634794798,0.01412496002646651,1.1987100447864269e-05,0.03734390371940116,104876619.20556623,481110903.4564999,585987522.6620661,6013886293.206248
850,Французский сплайн,0.7714244421405158,0.03770175994847469,0.738922413570739,0.00024299109394340735,0.037349481084826074,104892282.67862557,480004977.6692673,584897260.3478928,6000062220.86584
851,Бета-калибровка,0.9864059505725851,0.0462962913050696,0.02901384337837408,0.03485817389829678,0.036994776726305016,103896130.958155,468454891.1581908,572351022.1163459,5855686139.477385
851,Изотоническая регрессия,0.9727907556847972,0.04307030539013934,0.058277931776211614,0.03005398697359916,0.03701220582899649,103945078.85015373,472724853.4547471,576669932.3049009,5909060668.184338
851,Логит-калибровка,0.9864061177092077,0.046242002727278395,0.01995003044310283,0.028111741725506904,0.03694829673057416,103765596.53814448,475064032.82534975,578829629.3634942,5938300410.316872
851,Монотонный сплайн,1.0,0.04630669204210065,0.010126780058754314,0.0007014061403797348,0.03699936614716573,103909019.88770026,479751124.18800604,583660144.0757062,5996889052.350076
851,Французский сплайн,1.0,0.04628813999541085,0.07326097856819354,0.006096071155654087,0.03699086429115437,103885143.27527794,478619018.5339501,582504161.8092281,5982737731.674376
852,Бета-калибровка,0.9593010013851033,0.12271233064630929,0.22548378764860338,0.07634918262997414,0.037301173961297646,104756616.95290829,472964926.4285867,577721543.381495,5912061580.357333
852,Изотоническая регрессия,0.9592994043367968,0.1301954072959765,0.07539260363261974,0.0602990205731773,0.03723192986786845,104562151.84092176,476833306.9344927,581395458.7754145,5960416336.681158
852,Логит-калибровка,0.9457667394256468,0.1302014647192749,0.15511782147879738,0.09916708921350309,0.03723405245794362,104568112.92288888,479411358.33323467,583979471.2561235,5992641979.165434
852,Монотонный сплайн,0.9728528017976722,0.1226818166039515,0.01414661081558486,0.0018885111726301986,0.03728724926221963,104717510.82801762,483911739.68067956,588629250.5086972,6048896746.008492
852,Французский сплайн,0.9728545932992096,0.1226704522928023,0.20251185773438674,0.044196123299594776,0.03727902092529552,104694402.36659992,482828641.4756681,587523043.842268,6035358018.44585
853,Бета-калибровка,0.5406927646830635,0.008327662964109136,0.022603507516195453,0.03485817389829678,0.03659375122997694,102769890.95426726,470150236.46639866,572920127.420666,5876877955.829983
853,Изотоническая регрессия,0.5407548319475339,0.010775950712417787,0.0692036948422572,0.01584989609446396,0.036385321158129987,102184535.94049224,473957921.595484,576142457.5359763,5924474019.94355
853,Логит-калибровка,0.5407675144222481,0.009082008430447253,0.015697113018278266,0.05695638434098664,0.03653985464282409,102618527.77890716,476644932.62572145,579263460.4046286,5958061657.821518
853,Монотонный сплайн,0.5294369277940506,0.009083560750436693,0.001690610882763021,0.000361565873931821,0.03654635209707964,102636775.22943848,481017925.43953,583654700.6689684,6012724067.994125
853,Французский сплайн,0.5294771594205339,0.009084246133652425,0.22814936149851023,0.01710853723597183,0.036548640249952705,102643201.27796718,479972186.3892479,582615387.667215,5999652329.865599
854,Бета-калибровка,0.772201623760822,0.11554053851591976,0.13039224633740285,0.06235593910520274,0.03734812443089333,104888472.65172085,470278385.18810767,575166857.8398285,5878479814.851345
854,Изотоническая регрессия,0.785219189692848,0.12266343572213195,0.023766595152058274,0.05719051387495387,0.037259160115403964,104638625.26810047,474611890.0837718,579250515.3518723,5932648626.047148
854,Логит-калибровка,0.7722146056765828,0.12271678203551312,0.0893291159027542,0.08235694489254321,0.03730278707706214,104761147.22722131,476774965.92603743,581536113.1532587,5959687074.075467
854,Монотонный сплайн,0.7592643130548391,0.11554960854960442,0.0037688335135378703,0.002583353515724354,0.03735513453712221,104908159.83405402,481682844.6951755,586591004.5292295,6021035558.689693
854,Французский сплайн,0.7722211664347649,0.11553903738192894,0.09095797785581423,0.04737554602847604,0.037346609671001035,104884218.6000393,480496582.13589025,585380800.7359295,6006207276.698627
855,Бета-калибровка,0.33982466053179816,0.017183083174337338,0.279291706225655,0.007672497852823596,0.0366597432011614,102955222.80614167,468522539.9114361,571477762.7175778,5856531748.89295
855,Изотоническая регрессия,0.35754544088213686,0.018631118760213713,0.10896760613245728,0.013877946243052088,0.03660387444449658,102798320.98992419,472940222.40101004,575738543.3909342,5911752780.012626
855,Логит-калибровка,0.3484680427100939,0.017167403319309146,0.08804973379614095,0.007672497852823596,0.03661807640041279,102838205.7629193,475078018.9125959,577916224.6755152,5938475236.40745
855,Монотонный сплайн,0.33972451946362636,0.017200396674747067,0.004372404062214887,3.0751996624869014e-05,0.03667665646520667,103002722.01688641,479826733.016111,582829455.0329974,5997834162.701387
855,Французский сплайн,0.33973192282995057,0.017187540910538812,0.34106377209981037,0.0028769775740989005,0.036664740893491816,102969258.3252824,478683699.3646871,581652957.6899695,5983546242.058588
856,Бета-калибровка,0.6467215627135857,0.053699125224119564,0.0022461806751209847,0.01067757285935814,0.03700026947775098,103911556.80131584,470128562.5473788,574040119.3486946,5876607031.842234
856,Изотоническая регрессия,0.6711617160293684,0.0574680182985084,0.014540947815514587,0.051644577994755816,0.036898441523198856,103625583.17375168,474208925.7634094,577834508.9371612,5927611572.042618
856,Логит-калибровка,0.6467290057306685,0.05363943383407131,0.0016205766027919967,0.013309484737386437,0.03695293245953812,103778615.51936685,476628814.08180296,580407429.6011698,5957860176.022536
856,Монотонный сплайн,0.6588968803670522,0.053691555037670646,0.000151683327158098,0.00020002340594433706,0.0369969771860029,103902310.72917056,481342777.8768755,585245088.6060461,6016784723.460943
856,Французский сплайн,0.65890545842395,0.05367695983598102,0.03473496600137477,0.004939658873526304,0.03698987246335397,103882357.8260833,480211294.961552,584093652.7876353,6002641187.0194
857,Бета-калибровка,1.0,0.04786903106587579,0.12875365241183978,0.018691042249755603,0.03751437859826072,105355380.85535544,470944701.1336117,576300081.9889671,5886808764.170146
857,Изотоническая регрессия,1.0,0.04788244382181481,0.05045726564298906,0.027356258217374432,0.03754040095850494,105428462.05186528,475412179.0577812,580840641.1096466,5942652238.222265
857,Логит-калибровка,1.0,0.05132324623296866,0.08835715658238462,0.03168125132239246,0.03746443170003596,105215109.986381,477449542.1494606,582664652.1358416,5968119276.8682575
857,Монотонный сплайн,1.0,0.04791166893732351,0.012228150957522728,0.0006388717391740293,0.037559873816653065,105483149.62668847,482393184.07353914,587876333.7002276,6029914800.919239
857,Французский сплайн,1.0,0.047884648946065936,0.10675155138500446,0.011454593411998209,0.03754236687409777,105433983.12921618,481200163.18315697,586634146.3123732,6015002039.789463
858,Бета-калибровка,0.5051323298346146,0.07570676964439596,0.011186789499005794,0.062390845588570845,0.03675106461297113,103211689.85906814,469474421.69149005,572686111.5505582,5868430271.143625
858,Изотоническая регрессия,0.5051279674116851,0.08092504465653189,0.10839841487608556,0.05662729076309351,0.03674166982520742,103185305.53711252,473733371.62765956,576918677.164772,5921667145.345745
858,Логит-калибровка,0.516179694907832,0.08083257129772019,0.0027824523788075846,0.1194290098242144,0.03670728308558128,103088733.81754647,475995112.2304941,579083846.0480406,5949938902.881176
858,Монотонный сплайн,0.5051581504288468,0.07570661026881217,0.006781460678647156,0.007659250550484002,0.03674852779199066,103204565.45102657,480733478.4915329,583938043.9425595,6009168481.144161
858,Французский сплайн,0.5051601274932219,0.08092640100096024,0.6255124266103922,0.09679039462292086,0.036742032972810444,103186325.40084086,479587900.83816046,582774226.2390013,5994848760.477005
859,Бета-калибровка,0.7465352165173329,0.01780641147105983,0.008554428368694423,0.01647638022081387,0.037077780443342354,104129238.59708267,469380725.2410511,573509963.8381337,5867259065.513138
859,Изотоническая регрессия,0.7337618826706449,0.019289920598547762,0.02816562678242746,0.02419071700377657,0.03702232114643219,103973486.70764017,473255299.94671255,577228786.6543527,5915691249.333906
859,Логит-калибровка,0.7465355749135945,0.01779817511609755,0.005981523526756955,0.013309484737386437,0.0370505953969038,104052892.11266463,475922042.80220634,579974934.914871,5949025535.027579
859,Монотонный сплайн,0.7594091837237105,0.01779948173104597,0.006231396923939654,9.283723655661423e-05,0.037061473904805346,104083443.31425533,480399968.3453474,584483411.6596028,6004999604.316843
859,Французский сплайн,0.7594092943609979,0.017799719539752894,0.10566748074391316,0.0025234332188072586,0.03706241513979024,104086086.67858692,479321321.8448657,583407408.5234525,5991516523.06082
860,Бета-калибровка,0.7722083982604937,0.07976407248379283,0.12916619142099928,0.09202219074647792,0.03644917405233394,102363860.40857461,468528597.48031086,570892457.8888855,5856607468.503885
860,Изотоническая регрессия,0.7722122704927475,0.07967380112739103,0.02082619630133661,0.10385526098888924,0.03639392058564954,102208686.57273817,472924306.3202103,575132992.8929484,5911553829.002628
860,Логит-калибровка,0.7722181995660996,0.08509794810355155,0.08858829712878118,0.11977021454457425,0.036375577317859786,102157171.33947742,475114219.6383232,577271390.9778006,5938927745.47904
860,Монотонный сплайн,0.7722080214500212,0.07461301152619942,0.0006717984400172593,0.0018960577716909226,0.036461858557303495,102399483.57233113,480018337.18159163,582417820.7539227,6000229214.769896
860,Французский сплайн,0.7722056887613432,0.0797523942052557,0.11328699370599724,0.02276617129261933,0.036445509130915155,102353567.8432621,478835200.0246128,581188767.8678749,5985440000.307661
861,Бета-калибровка,0.9728113982076756,0.04584337720284058,0.10049807787191184,0.01647638022081387,0.036819747691538576,103404579.41691694,469791452.0511416,573196031.4680586,5872393150.639271
861,Изотоническая регрессия,0.9456778225141693,0.049189430391868086,0.06719578006865463,0.021597694870874568,0.03673828021069286,103175786.14370981,473717275.4094006,576893061.5531104,5921465942.617507
861,Логит-калибровка,0.959233613206039,0.04922046874717943,0.26037156250312743,0.016464822964225967,0.036770518536465555,103266324.25780985,476318424.26096725,579584748.5187771,5953980303.26209
861,Монотонный сплайн,0.9728116912268508,0.049262171066829064,2.9807063077722998e-05,0.0005630372036167044,0.03679011639209188,103321362.87555084,480845092.819863,584166455.695414,6010563660.248288
861,Французский сплайн,0.9728109966551953,0.049260009577523266,0.02651067081116607,0.007518877949201178,0.03678926850349609,103318981.66521841,479750654.38011754,583069636.045336,5996883179.75147
862,Бета-калибровка,0.6351736949510824,0.08925944449390236,0.16240234424565403,0.1330803166697083,0.03738602114202762,104994901.77527037,471685844.846034,576680746.6213044,5896073060.575425
862,Изотоническая регрессия,0.6720475453741728,0.09500169902877684,0.09489117132433592,0.06953984217215095,0.03730217269857,104759421.806664,475773305.5067024,580532727.3133664,5947166318.83378
862,Логит-калибровка,0.6351331192211327,0.08914079587922699,0.08795088647840693,0.13353001989797755,0.0373261690247753,104826813.08917895,478199280.76578104,583026093.85496,5977491009.572263
862,Монотонный сплайн,0.6595996096729142,0.08918205562330192,0.019925585052046255,0.001499419983854392,0.037360740674244206,104923904.10954744,482651525.41731584,587575429.5268633,6033144067.716448
862,Французский сплайн,0.6473566157758325,0.08917556085231078,0.12952413176378763,0.05833669166039036,0.03735776083393791,104915535.52603123,481581968.49109685,586497504.017128,6019774606.13871
863,Бета-калибровка,0.8373423165307059,0.12664029733754273,0.061158873499577875,0.07634918262997414,0.03651873773138111,102559223.04481071,468010981.66283345,570570204.7076441,5850137270.7854185
863,Изотоническая регрессия,0.8507081430847019,0.11923007249377741,0.09798635795403056,0.03488836127084628,0.036575776495691874,102719410.71050106,472523362.328984,575242773.0394851,5906542029.112299
863,Логит-калибровка,0.8373430209206166,0.13444851303512456,0.08877113752600499,0.11977021454457425,0.03646670242268527,102413087.08386932,474581692.92191505,576994780.0057843,5932271161.523937
863,Монотонный сплайн,0.8373422865484171,0.12666460366541685,0.000823588748163851,0.004725538660802682,0.03652660823148285,102581326.55729644,479521282.9302845,582102609.487581,5994016036.628555
863,Французский сплайн,0.8507085665931811,0.12663154794553988,0.1417281101214558,0.043702536880772844,0.036515456227884505,102550007.27039084,478326943.49928385,580876950.7696748,5979086793.741048
864,Бета-калибровка,0.6592914204606424,0.016230622557019198,0.13120653425986806,0.005250066030465991,0.03699152959639345,103887011.71851137,469296708.42940724,573183720.1479187,5866208855.367591
864,Изотоническая регрессия,0.6470252210516545,0.017612158141573693,0.1232633306705713,0.009255463834911892,0.0369553266852888,103785339.46296504,473255627.765234,577040967.228199,5915695347.065424
864,Логит-калибровка,0.6593422578504662,0.01760477300588091,0.07056354571395258,0.009443466380281476,0.03694777262788901,103764124.6481635,475861538.47482765,579625663.1229911,5948269230.935346
864,Монотонный сплайн,0.6593166789888938,0.01622805701025628,0.010088020046360878,0.000490083383320351,0.03697682696668368,103845720.85323444,480345488.8015005,584191209.6547348,6004318610.018755
864,Французский сплайн,0.6593117141021652,0.016228070161576583,0.6965046121271502,0.006756873145843189,0.03697440826013551,103838928.1577646,479267160.6235417,583106088.7813063,5990839507.794271
865,Бета-калибровка,0.8640939684173606,0.12197975594256538,0.03712039580938908,0.016464822964225967,0.03713471215684623,104289125.62128696,468089442.89066344,572378568.5119505,5851118036.133293
865,Изотоническая регрессия,0.8506927832548723,0.12947097279005235,0.01230326313771917,0.03043445203819347,0.037083126810177315,104144253.33370197,472587821.1897058,576732074.5234078,5907347764.871322
865,Логит-калибровка,0.8775440291759827,0.1295290673182583,0.013128231968926493,0.02831697305250832,0.03710227587860819,104198031.57748327,474694713.4140413,578892744.9915246,5933683917.675516
865,Монотонный сплайн,0.8640980375741087,0.12205026213401515,0.002863124726202538,0.0015178647002108729,0.03716740966745561,104380953.31008235,479841641.98691237,584222595.2969948,5998020524.836404
865,Французский сплайн,0.8640911498002535,0.12201901319683994,0.031835396339012265,0.015499516950241193,0.03715688051560204,104351383.24001679,478598530.07597804,582949913.3159949,5982481625.949724
866,Бета-калибровка,0.4217586194723847,0.04964073581453164,0.02930449269768335,0.10747992755362594,0.03691070379575553,103660020.53999983,470311325.7257615,573971346.2657613,5878891571.572019
866,Изотоническая регрессия,0.41202649357409127,0.05319488043058347,0.006584301500656485,0.09890918203214352,0.036808923643533956,103374181.16050074,474527307.864959,577901489.0254598,5931591348.311989
866,Логит-калибровка,0.42170835886064356,0.053261063321835465,0.020387866407603157,0.16488284242928658,0.03686014781981744,103518039.13717529,476792981.18431604,580311020.3214914,5959912264.803949
866,Монотонный сплайн,0.42170903303662416,0.04961344399580596,0.0009902323401030507,0.004257316575272757,0.03687275657781268,103553449.57312915,481426943.7126056,584980393.2857349,6017836796.40757
866,Французский сплайн,0.42170781475977026,0.049613363548830745,0.016809338782822942,0.047825120633167295,0.03687342498110804,103555326.71694383,480312234.75225496,583867561.4691987,6003902934.403186
867,Бета-калибровка,0.5088536766026228,0.009477047375955769,0.03354130240812812,0.02548583698523216,0.037930014096810044,106522651.58948132,472714894.4349899,579237546.0244713,5908936180.437374
867,Изотоническая регрессия,0.498164798516665,0.009467595642403456,0.010651805155305737,0.018269595799689228,0.0379130958829607,106475138.47770685,476697211.0037014,583172349.4814082,5958715137.546267
867,Логит-калибровка,0.4981631667340489,0.00946215612954804,0.034958664942466154,0.04231844277559364,0.037896535256727336,106428629.61499302,479160105.401567,585588735.0165601,5989501317.5195875
867,Монотонный сплайн,0.5088639840231282,0.009476214433402935,0.0003926923007761249,0.00010079637610441825,0.03792876427738541,106519141.5966092,483854832.7440947,590373974.340704,6048185409.301184
867,Французский сплайн,0.5088687222787319,0.00947442377817571,0.013936112947322065,0.002590897226889075,0.037925960066354916,106511266.25035116,482725262.5076103,589236528.7579615,6034065781.34513
