method,n_bins,alpha,shrinkage,fit_ct,fit_mean_pd,fit_ct_gap_abs,oot_default_rate,oot_mean_pd,oot_default_gap,oot_abs_default_gap,brier_score,log_loss,ece_quantile,cal_slope,cal_intercept,rwa_bln,rwa_delta_vs_logit_pct,rwa_abs_delta_to_minus_1pct,candidate_switch_knots,n_binomial_bins,significant_bins_5pct,max_abs_z,min_binomial_p_value,mean_abs_dr_minus_pd
Французский сплайн,40.0,20.0,0.75,0.04807199590058929,0.04807199590058925,4.163336342344337e-17,0.047288058340929806,0.04908317584468896,-15.753951212990273,15.753951212990273,0.03391,0.13051,0.00493,0.9873,-0.0771,8.598938530767352,-0.013468626172625479,0.003468626172625479,10.0,10.0,2.0,3.667953325944372,0.003017565245125683,0.00470966806656764
Французский сплайн,40.0,35.0,0.3,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.049067739782275806,-15.618484329252453,15.618484329252453,0.034,0.13042,0.005,0.981,-0.0886,8.599595498724948,-0.013546056242748874,0.0035460562427488736,10.0,10.0,2.0,3.004956004473871,0.009670185797221021,0.00477556865274472
Французский сплайн,80.0,35.0,0.15,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.04906860023641795,-15.626035674803916,15.626035674803916,0.03404,0.13046,0.00511,0.979,-0.0923,8.59982708850953,-0.013573351353648242,0.0035733513536482416,20.0,10.0,2.0,2.808052286456195,0.013569292732419726,0.004897287188280378
Французский сплайн,15.0,35.0,1.0,0.04807199590058929,0.04807199590058924,4.85722573273506e-17,0.047288058340929806,0.04911482519654809,-16.031705924906078,16.031705924906078,0.03406,0.1312,0.00492,0.9872,-0.0775,8.537286413644132,-0.006202323917069269,0.0037976760829307316,4.0,10.0,1.0,5.71174664278851,3.055441057424953e-05,0.0043458135008459025
Французский сплайн,10.0,75.0,0.6,0.04807199590058929,0.04807199590058923,6.245004513516506e-17,0.047288058340929806,0.049064011356155686,-15.585763661622309,15.585763661622309,0.0341,0.13085,0.00512,0.9904,-0.0689,8.601830927209456,-0.013809523254054266,0.003809523254054266,2.0,10.0,2.0,3.6852169461473876,0.002926552868923562,0.004900204322329349
Французский сплайн,35.0,20.0,0.9,0.04807199590058929,0.04807199590058926,2.7755575615628914e-17,0.047288058340929806,0.049054613451038814,-15.503287646316608,15.503287646316608,0.03386,0.1305,0.00489,0.9892,-0.0721,8.602075619848133,-0.013838362663880006,0.003838362663880006,9.0,10.0,2.0,4.1218496968360965,0.001346770861949964,0.004666602508228379
Французский сплайн,10.0,50.0,0.6,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.04907000146484733,-15.638332855500153,15.638332855500153,0.03411,0.13094,0.00528,0.983,-0.0834,8.536488338787999,-0.006108263025119006,0.0038917369748809943,2.0,10.0,2.0,4.038196930693969,0.001562803823251421,0.005056482213235829
Французский сплайн,25.0,35.0,0.6,0.04807199590058929,0.04807199590058925,4.163336342344337e-17,0.047288058340929806,0.04906577141992607,-15.601209981271154,15.601209981271154,0.03394,0.1304,0.00502,0.9861,-0.0799,8.603085363468242,-0.013957370780497825,0.003957370780497824,6.0,10.0,2.0,3.596236027498926,0.0034266230616084342,0.004795651171857226
Французский сплайн,35.0,35.0,0.15,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.049064155341393904,-15.587027276072888,15.587027276072888,0.03402,0.13047,0.0052,0.9714,-0.107,8.535136924819076,-0.005948985731349088,0.004051014268650913,9.0,10.0,2.0,3.072207563855217,0.008605369330920449,0.004982763891355149
Французский сплайн,25.0,50.0,0.15,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.04906739348634931,-15.615445236201538,15.615445236201538,0.03404,0.13049,0.00522,0.9713,-0.1072,8.534838139096253,-0.005913770924899885,0.004086229075100116,6.0,10.0,2.0,3.0777525405730906,0.008522826480786474,0.005009152286030532
Французский сплайн,30.0,35.0,0.45,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.049072157277654634,-15.65725226869705,15.65725226869705,0.03398,0.13042,0.00505,0.9836,-0.0836,8.604919207837558,-0.014173507193955522,0.004173507193955522,7.0,10.0,2.0,3.2105279388440597,0.006760853304277808,0.004828215121039603
Французский сплайн,25.0,35.0,0.25,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.049068171841575706,-15.622276081668417,15.622276081668417,0.03401,0.13047,0.0052,0.9734,-0.104,8.534047557382673,-0.0058205931727539125,0.004179406827246088,6.0,10.0,2.0,3.264687753139705,0.00614889327285164,0.004973849665054896
Французский сплайн,20.0,75.0,0.3,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.049068249670376755,-15.622959107226393,15.622959107226393,0.03404,0.13051,0.00496,0.9819,-0.0865,8.6058413349706,-0.0142821888545277,0.0042821888545277,5.0,10.0,2.0,3.0374517547608346,0.009140659876639427,0.004738171131629397
Французский сплайн,30.0,20.0,0.6,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.049085182966709225,-15.771565715840154,15.771565715840154,0.03396,0.13053,0.00523,0.9778,-0.0955,8.533025913049917,-0.005700182441283794,0.004299817558716206,7.0,10.0,2.0,3.7725247129928885,0.002506349698503807,0.0050098446399889866
Французский сплайн,10.0,75.0,0.25,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.049068793941995995,-15.62773563495682,15.62773563495682,0.03408,0.13068,0.00524,0.9747,-0.1006,8.532371505807003,-0.005623054176317062,0.004376945823682938,2.0,10.0,2.0,3.298666570710535,0.0057929444537077115,0.005012078341305412
Французский сплайн,30.0,100.0,0.15,0.04807199590058929,0.04807199590058923,6.245004513516506e-17,0.047288058340929806,0.0490624436113166,-15.572005132914455,15.572005132914455,0.03404,0.13045,0.00511,0.9799,-0.0905,8.60688851459018,-0.014405609168164517,0.004405609168164517,7.0,10.0,2.0,2.783893866505035,0.014140605084971144,0.004896074303249278
Французский сплайн,40.0,75.0,0.15,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.04906277429298433,-15.57490719523048,15.57490719523048,0.03403,0.13045,0.00509,0.98,-0.0903,8.606970195571442,-0.014415236067062335,0.004415236067062334,10.0,10.0,2.0,2.7852298560268673,0.014108419696142285,0.004873667722527257
Французский сплайн,15.0,35.0,0.9,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.04911072976610971,-15.995764427378788,15.995764427378788,0.03406,0.13111,0.00557,0.985,-0.081,8.531655889001234,-0.005538711768424185,0.004461288231575815,4.0,10.0,3.0,4.399362625349533,0.00082266456678353,0.005344165452603094
Французский сплайн,20.0,35.0,0.45,0.04807199590058929,0.048071995900589214,7.632783294297951e-17,0.047288058340929806,0.04908031206631545,-15.728818693984351,15.728818693984351,0.03403,0.13064,0.00512,0.9763,-0.098,8.531134886345123,-0.00547730653285568,0.00452269346714432,5.0,10.0,2.0,3.656688833559673,0.0030784567908942813,0.004894738641288994
Французский сплайн,40.0,20.0,0.3,0.04807199590058929,0.048071995900589214,7.632783294297951e-17,0.047288058340929806,0.04907469722379816,-15.679542836052633,15.679542836052633,0.034,0.1305,0.00517,0.9736,-0.1037,8.530622361809993,-0.0054169005263887265,0.004583099473611274,10.0,10.0,2.0,3.28446630260992,0.005939181096970791,0.004945366324190384
Французский сплайн,50.0,35.0,0.25,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.04906971251972788,-15.635797073131869,15.635797073131869,0.03402,0.13043,0.005,0.9817,-0.087,8.609237140365268,-0.014682417582267801,0.004682417582267801,12.0,10.0,2.0,2.9201177746274856,0.011195942260507602,0.004776248629982547
Французский сплайн,15.0,50.0,0.3,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04908225425913328,-15.745863378153672,15.745863378153672,0.03407,0.13068,0.00534,0.974,-0.1026,8.529287587103463,-0.005259584331693726,0.0047404156683062745,4.0,10.0,2.0,3.3254108539439904,0.005527031507520042,0.0051133710509210836
Французский сплайн,80.0,10.0,0.3,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.04908366989282446,-15.758286979427453,15.758286979427453,0.03401,0.13051,0.00518,0.9731,-0.105,8.528257792042002,-0.005138212957489292,0.004861787042510708,20.0,10.0,2.0,3.2857423092307334,0.0059258943162910785,0.004951133443556758
Французский сплайн,15.0,75.0,0.15,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.049075002104291665,-15.682218467263624,15.682218467263624,0.03407,0.1306,0.00536,0.9707,-0.1084,8.528250121117626,-0.005137308864366461,0.004862691135633539,4.0,10.0,2.0,3.084221206955656,0.00842750308588986,0.0051468251696775704
Французский сплайн,80.0,10.0,0.9,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.04911284462323004,-16.014324413466852,16.014324413466852,0.03394,0.13063,0.00487,0.9892,-0.073,8.610843758022309,-0.014871773115376763,0.004871773115376763,20.0,10.0,2.0,3.806693914925341,0.0023587271650803592,0.00464240527749602
Французский сплайн,30.0,50.0,0.3,0.04807199590058929,0.04807199590058925,4.163336342344337e-17,0.047288058340929806,0.04906642318903646,-15.606929906983964,15.606929906983964,0.03401,0.13041,0.00502,0.9822,-0.086,8.61167486751181,-0.01496972746049864,0.004969727460498639,7.0,10.0,2.0,2.9625185701144288,0.010406473262322372,0.004794155462542344
Французский сплайн,10.0,100.0,0.15,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.0490687292998481,-15.627168335466934,15.627168335466934,0.03408,0.13062,0.00537,0.9714,-0.1067,8.527177431783718,-0.005010881982530399,0.004989118017469601,2.0,10.0,2.0,3.122606889393181,0.007882762712770539,0.005153675643479795
Французский сплайн,15.0,100.0,0.3,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.049073740014120217,-15.671142363919046,15.671142363919046,0.03406,0.13058,0.00512,0.9829,-0.0844,8.61205782156543,-0.01501486232420561,0.00501486232420561,4.0,10.0,2.0,2.9781290391937993,0.010129554086241409,0.0048985661730520805
Французский сплайн,35.0,50.0,0.25,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.0490547824307236,-15.504770612030313,15.504770612030313,0.03399,0.13037,0.00496,0.9821,-0.0861,8.612733765917701,-0.01509452894719788,0.00509452894719788,9.0,10.0,2.0,2.923683840594213,0.011127384805718116,0.004739641903062916
Французский сплайн,35.0,20.0,1.0,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049054188314969355,-15.499556652171066,15.499556652171066,0.03386,0.13055,0.00511,0.9921,-0.0667,8.613907104820466,-0.01523281836066044,0.005232818360660439,9.0,10.0,1.0,4.5342873601827325,0.0003445867739789901,0.004197224926464109
Французский сплайн,35.0,20.0,0.3,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.04906313802586934,-15.578099315029306,15.578099315029306,0.03398,0.13045,0.00518,0.9732,-0.1045,8.524500119819523,-0.004695334700911979,0.005304665299088021,9.0,10.0,2.0,3.3874529136234477,0.004955358602481044,0.004956333162869478
Французский сплайн,30.0,35.0,0.15,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04907152839760353,-15.651733217368587,15.651733217368587,0.03404,0.13052,0.0053,0.9702,-0.1101,8.52383706608347,-0.004617187362545352,0.005382812637454648,7.0,10.0,2.0,3.094118079752132,0.00828365851425852,0.005089981530884481
Монотонный сплайн,20.0,35.0,,0.04807199590058929,0.04807199590045309,1.3619660954589108e-13,0.047288058340929806,0.04907405736066227,-15.673927397172065,15.673927397172065,0.03403,0.13108,0.00432,0.996,-0.0579,8.615377559177526,-0.015406125723164127,0.005406125723164127,5.0,10.0,1.0,4.799263345440248,0.00019944283509337006,0.003620803269952648
Французский сплайн,15.0,35.0,0.75,0.04807199590058929,0.04807199590058923,6.245004513516506e-17,0.047288058340929806,0.04910447410016739,-15.940864703068996,15.940864703068996,0.03406,0.13099,0.00554,0.9813,-0.0881,8.523232974176755,-0.004545989249826167,0.005454010750173833,4.0,10.0,2.0,4.155746635497847,0.0012679983172259597,0.005311778340185818
Французский сплайн,10.0,100.0,0.45,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.049061795844919785,-15.56632033501603,15.56632033501603,0.03409,0.13071,0.00506,0.9881,-0.0727,8.6161665782887,-0.015499119307402916,0.005499119307402916,2.0,10.0,2.0,3.30366070640545,0.005742355922522979,0.0048387008444241
Французский сплайн,40.0,20.0,0.25,0.04807199590058929,0.048071995900589214,7.632783294297951e-17,0.047288058340929806,0.04907409671817425,-15.674272798697189,15.674272798697189,0.03401,0.13051,0.00519,0.9715,-0.1072,8.52270946566217,-0.0044842886744388445,0.005515711325561156,10.0,10.0,2.0,3.2426447600098673,0.00639114287709099,0.00496928499116933
Французский сплайн,10.0,50.0,0.45,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.04907062626183265,-15.643816073843368,15.643816073843368,0.03409,0.13084,0.00529,0.9781,-0.0933,8.522702805590596,-0.004483503720160661,0.005516496279839339,2.0,10.0,2.0,3.776952498887376,0.0024867140711233747,0.0050696833430287965
Французский сплайн,15.0,50.0,0.25,0.04807199590058929,0.04807199590058917,1.1796119636642288e-16,0.047288058340929806,0.04908057677645148,-15.731141790138167,15.731141790138167,0.03407,0.13066,0.00533,0.9718,-0.1063,8.521525384399622,-0.0043447331692871285,0.005655266830712872,4.0,10.0,2.0,3.2763950136319275,0.006023902967372822,0.005109083041687093
Французский сплайн,80.0,20.0,0.3,0.04807199590058929,0.04807199590058924,4.85722573273506e-17,0.047288058340929806,0.0490750125596869,-15.682310223812237,15.682310223812237,0.03401,0.13043,0.00495,0.9829,-0.0849,8.617704171263378,-0.015680339609662777,0.005680339609662776,20.0,10.0,2.0,2.930318388514479,0.011000909079269901,0.004730097189694432
Французский сплайн,80.0,10.0,0.25,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.04908162104897247,-15.740306325782399,15.740306325782399,0.03402,0.13052,0.0052,0.9711,-0.1082,8.520802402284021,-0.0042595226879209224,0.005740477312079078,20.0,10.0,2.0,3.243626853436995,0.0063801541846502195,0.00497404316897515
Французский сплайн,30.0,20.0,0.45,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.04908093812949827,-15.734313024476819,15.734313024476819,0.03398,0.13052,0.00526,0.9746,-0.1021,8.520719583693145,-0.004249761710654257,0.005750238289345743,7.0,10.0,2.0,3.585143511285031,0.0034946106170014265,0.00503411868287504
Французский сплайн,15.0,75.0,0.45,0.04807199590058929,0.048071995900589234,5.551115123125783e-17,0.047288058340929806,0.049080505819018995,-15.730519067710702,15.730519067710702,0.03406,0.13065,0.00518,0.9862,-0.0785,8.618757763363176,-0.015804515696526085,0.005804515696526085,4.0,10.0,2.0,3.1836212896948437,0.007086567239234991,0.004955673777090329
Французский сплайн,50.0,20.0,0.15,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.0490744481684797,-15.677357126577874,15.677357126577874,0.03404,0.13053,0.00531,0.9701,-0.1104,8.520228116221709,-0.004191837484157687,0.005808162515842313,12.0,10.0,2.0,3.1223594933084535,0.007886161624741237,0.0050979398433008555
Французский сплайн,25.0,75.0,0.25,0.04807199590058929,0.04807199590058924,4.85722573273506e-17,0.047288058340929806,0.04905918433869533,-15.54340175639021,15.54340175639021,0.03401,0.13039,0.00498,0.9828,-0.0848,8.618862231396275,-0.015816828271340313,0.005816828271340313,6.0,10.0,2.0,2.9036534806713026,0.011517769119945391,0.004755034176291725
Французский сплайн,15.0,50.0,0.9,0.04807199590058929,0.04807199590058925,4.163336342344337e-17,0.047288058340929806,0.04910205295057372,-15.919616694234946,15.919616694234946,0.03406,0.13098,0.00536,0.9947,-0.0612,8.619999944187693,-0.015950918800720408,0.005950918800720408,4.0,10.0,2.0,3.943741579246922,0.0018486913867753819,0.005138642975256105
Французский сплайн,40.0,20.0,0.9,0.04807199590058929,0.04807199590058926,2.7755575615628914e-17,0.047288058340929806,0.04908716021424183,-15.788918040186331,15.788918040186331,0.0339,0.13057,0.00484,0.9922,-0.0672,8.620422609674648,-0.016000734043481228,0.006000734043481228,10.0,10.0,2.0,3.7988465886990226,0.002391846410934065,0.0046224910996415505
Французский сплайн,20.0,50.0,0.6,0.04807199590058929,0.04807199590058924,4.85722573273506e-17,0.047288058340929806,0.049075777978219264,-15.68902753685228,15.68902753685228,0.03401,0.13058,0.00487,0.9884,-0.0731,8.621038646518368,-0.016073339983323942,0.006073339983323942,5.0,10.0,2.0,3.504129844510679,0.0040332134436846774,0.004644617583541189
Французский сплайн,25.0,20.0,1.0,0.04807199590058929,0.04807199590058926,2.7755575615628914e-17,0.047288058340929806,0.04908418590644628,-15.762815514972544,15.762815514972544,0.0339,0.1307,0.00475,0.9819,-0.0878,8.517800712045167,-0.0039057442684471973,0.0060942557315528025,6.0,10.0,1.0,5.296732972647548,7.159107906532231e-05,0.003957691308701062
Французский сплайн,20.0,50.0,0.15,0.04807199590058929,0.04807199590058918,1.1102230246251565e-16,0.047288058340929806,0.049072933475910734,-15.664064184592576,15.664064184592576,0.03406,0.13057,0.00531,0.9697,-0.111,8.517705807161189,-0.0038945588038646834,0.006105441196135317,5.0,10.0,2.0,3.152488393179767,0.007482528241136596,0.005091705007315861
Французский сплайн,35.0,20.0,0.25,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.04906439219261582,-15.589105882396439,15.589105882396439,0.03399,0.13046,0.0052,0.9711,-0.1077,8.517601908254298,-0.0038823133061150756,0.006117686693884924,9.0,10.0,2.0,3.3282287284754695,0.005499719802508722,0.00497816739751532
Монотонный сплайн,50.0,10.0,,0.04807199590058929,0.048071995900386834,2.024561074343012e-13,0.047288058340929806,0.049112243534656014,-16.009049260141182,16.009049260141182,0.03396,0.13106,0.00457,0.9816,-0.0889,8.517341649118851,-0.0038516392330877913,0.006148360766912209,12.0,10.0,2.0,5.117248623635416,0.00010363100704528395,0.004484099288916283
Французский сплайн,20.0,100.0,0.25,0.04807199590058929,0.04807199590058923,6.245004513516506e-17,0.047288058340929806,0.049064849969267854,-15.593123330294702,15.593123330294702,0.03404,0.13048,0.00492,0.9832,-0.0839,8.623060359869884,-0.016311618585449692,0.006311618585449692,5.0,10.0,2.0,2.887093834548272,0.011850417571040243,0.004698455933198635
Французский сплайн,80.0,10.0,1.0,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049118479793922504,-16.063778671463865,16.063778671463865,0.03393,0.13069,0.00508,0.9922,-0.0681,8.6232606937528,-0.016335229884026574,0.006335229884026574,20.0,10.0,1.0,4.107942861277376,0.0008269974029426769,0.004081401919547381
Французский сплайн,20.0,35.0,0.3,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.04907746776676171,-15.703857121100782,15.703857121100782,0.03404,0.13061,0.00519,0.9717,-0.1066,8.515072089705125,-0.003584149559470991,0.00641585044052901,5.0,10.0,2.0,3.4470194888041386,0.004461282457510107,0.004962392920027427
Французский сплайн,15.0,35.0,0.6,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.04909812055152748,-15.88510596020518,15.88510596020518,0.03406,0.13089,0.0055,0.9778,-0.0951,8.514867303777399,-0.0035600135440674485,0.006439986455932552,4.0,10.0,2.0,3.919416868341364,0.0019304173124861713,0.005275214406730761
Французский сплайн,25.0,20.0,0.9,0.04807199590058929,0.048071995900589255,3.469446951953614e-17,0.047288058340929806,0.049081591603612855,-15.740047913306398,15.740047913306398,0.03391,0.13064,0.00518,0.9804,-0.0907,8.514743517389784,-0.0035454241130874107,0.006454575886912589,6.0,10.0,2.0,4.690049853698494,0.0004919685115547698,0.004956588280537201
Французский сплайн,35.0,100.0,0.15,0.04807199590058929,0.04807199590058924,4.85722573273506e-17,0.047288058340929806,0.04905470796664231,-15.504117115252939,15.504117115252939,0.03402,0.1304,0.00499,0.9825,-0.0852,8.625163005508764,-0.016559435845607873,0.0065594358456078725,9.0,10.0,2.0,2.7394980575548886,0.015250877666029852,0.004772172427376474
Французский сплайн,25.0,35.0,0.15,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04906955390876612,-15.63440510333146,15.63440510333146,0.03404,0.13052,0.00527,0.9692,-0.1119,8.513594591771362,-0.0034100120428756063,0.006589987957124394,6.0,10.0,2.0,3.172360787668548,0.007227370514638151,0.005053828915030583
